Entity Type,EntityID,EntityName,Inc/OrgDate,EntityStatus,StatusDate,RegAgentofficeCity
12,T061073,"216 MORTGAGE, LLC",10/21/13,DIS,12/31/18,MADISON
12,T082153,"217 MARTIN, LLC",8/29/19,ORG,8/29/19,MADISON
12,T084154,217 ROSEMARY LLC,2/18/20,ORG,2/18/20,MADISON
6,T075753,"21ST CENTURY DRUM & BUGLE CORPS FOUNDATION, INC.",2/6/18,INC,2/6/18,MADISON
13,T081279,"21ST CENTURY PERSONNEL, LLC",6/5/19,RGD,6/5/19,MADISON
12,T062065,"22 NORTH CARROLL STREET, LLC",2/18/14,MGD,1/16/20,MADISON
12,T083292,220 ENTERPRISE LLC,12/10/19,ORG,12/10/19,MADISON
12,T072923,2200 POLK STREET LLC,4/26/17,DIS,3/11/19,MADISON
12,T074478,"2201 BLAKE AVE, LLC",10/10/17,IGS,10/24/19,MADISON
12,T084267,2208 REGENT LLC,2/25/20,ORG,2/25/20,MADISON
12,T084168,2210 PINEHURST DRIVE LLC,2/19/20,ORG,2/19/20,MADISON
13,T084067,"2211 FORDEM AVE, LLC",2/7/20,RGD,2/7/20,MADISON
12,T061659,"222 BUECHNER, LLC",1/6/14,DIS,12/31/18,MADISON
12,T037456,"222 EAST ERIE ASSOCIATES, LLC",8/26/04,DIS,7/11/20,MADISON
13,T083339,"222 PROPERTY OWNER, LLC",12/13/19,RGD,12/13/19,MADISON
12,T073478,2220 MONROE LLC,6/26/17,IGS,4/15/19,MADISON
12,T078011,"2228 MYRTLE, LLC",8/28/18,ORG,8/28/18,MADISON
12,T079331,"223 DIVISION ST, LLC",1/3/19,ORG,1/3/19,MADISON
12,T065825,223 SCHLEY LLC,4/9/15,DIS,11/5/18,MADISON
12,T077166,2237 WINNEBAGO STREET LLC,6/7/18,DLQ,4/1/20,MADISON
12,T080414,224 S VAN BUREN STREET LLC,3/26/19,ORG,3/26/19,MADISON
12,T074481,"2241 N 49TH ST, LLC",10/10/17,IGS,10/23/19,MADISON
12,T073201,"2242 CENTURY HILL, LLC",5/23/17,IGS,5/16/19,MADISON
12,T079024,"225 MAIN, LLC",12/4/18,ORG,12/4/18,MADISON
13,T082874,"225 WISCONSIN PARTNERS, LLC",10/29/19,RGD,10/29/19,MADISON
12,T066264,2255 MYRTLE STREET LLC,5/26/15,DLQ,4/1/20,MADISON
12,T079391,229 NORTH MARQUETTE LLC,1/7/19,ORG,1/7/19,MADISON
1,T062555,2297222 WISCONSIN. INC.,4/8/14,ADS,6/11/18,MADISON
12,T050130,"23 N. PINCKNEY, LLC",1/19/10,IGS,4/17/19,MADISON
12,T052879,"230 DUBUQUE RD. PLATTEVILLE, WI LLC",1/25/11,IGS,1/16/18,MADISON
13,T079481,"2303 LANDMARK, LLC",1/14/19,RGD,1/14/19,MADISON
12,T070782,"2321 S. KK, LLC",9/28/16,IGS,9/4/18,Madison
13,T082886,2323 N CASALOMA DRIVE LLC,10/29/19,RGD,10/29/19,MADISON
12,T076294,2337 ATWOOD AVENUE LLC,3/24/18,ORG,3/24/18,MADISON
12,T085444,"237 FEET, LLC",6/2/20,ORG,6/2/20,MADISON
12,T042245,"240 W. LAKELAWN PLACE, LLC",12/27/06,IGS,12/3/18,MADISON
12,T085426,2402 DANIELS STREET LLC,6/1/20,ORG,6/1/20,MADISON
13,T081706,241 MKE EQUITIES LLC,7/19/19,RGD,7/19/19,MADISON
12,T063476,2414 HOARD LLC,7/17/14,ADS,9/10/18,MADISON
12,T085028,"2415 UNIVERSITY, LLC",4/30/20,ORG,4/30/20,MADISON
12,T085027,"2417 UNIVERSITY, LLC",4/30/20,ORG,4/30/20,MADISON
12,T083293,2418 N SHERMAN LLC,12/10/19,ORG,12/10/19,MADISON
2,T084401,2428392 INC.,3/4/20,INC,3/4/20,MADISON
12,T070247,2434 VONDRON ROAD LLC,9/1/16,IGS,7/24/19,MADISON
12,T085861,"2437-2439 NORTH 2ND STREET, LLC",7/1/20,ORG,7/1/20,MADISON
12,T069695,"245/247 LANGDON STREET, LLC",6/1/16,ADS,6/10/19,MADISON
12,T075448,"2453 W. CAPITOL, LLC",1/11/18,IGS,3/30/20,MADISON
12,T080360,24-7 FLOORING LLC,3/21/19,ORG,3/21/19,MADISON
12,T084901,24BUCKS LLC,4/20/20,ORG,4/20/20,MADISON
12,T031742,"25 FULLER DRIVE, LLC",4/25/01,IGS,4/23/19,MADISON
12,T072881,"25 S LIVINGSTON, LLC",4/21/17,DLQ,4/1/20,MADISON
12,T076335,25 SQUARED LLC,3/28/18,ORG,3/28/18,MADISON
12,T044224,"2500 RIMROCK, LLC",11/9/07,IGS,10/16/18,MADISON
13,T080306,2500 US HIGHWAY 14 LLC,3/18/19,RGD,3/18/19,MADISON
12,T037808,"2506 AUBURN, LLC",11/2/04,ADS,12/9/19,MADISON
12,T069341,251 STATE STREET L.L.C.,4/27/16,ADS,6/10/19,MADISON
12,T044223,"2530 NOVATION PARKWAY, LLC",11/9/07,IGS,10/16/18,MADISON
12,T072496,2535 S. 11TH ST. LLC,3/16/17,DIS,5/29/18,MADISON
12,T078706,2540 MIFFLIN LLC,11/1/18,ORG,11/1/18,MADISON
12,T078191,255 BOORMAN LLC,9/13/18,ORG,9/13/18,MADISON
12,T081010,2558 ADVANCE RD. LLC,5/10/19,ORG,5/10/19,MADISON
2,T076374,"2600HZ, INC.",3/30/18,INC,3/30/18,MADISON
12,T055574,"2613 FAIRFIELD PLACE, LLC",1/13/12,IGS,1/18/19,MADISON
12,T079104,2614 SEIFERTH LLC,12/12/18,ORG,12/12/18,MADISON
13,T082388,"2614 WEST MASON STREET, LLC",9/18/19,RGD,9/18/19,MADISON
12,T064936,"262 INVESTMENTS, LLC",1/8/15,DIS,1/2/20,MADISON
12,T048345,264 LLC,5/5/09,IGS,5/20/19,MADISON
12,T072908,2649 STEVENS LLC,4/25/17,DLQ,4/1/20,MADISON
13,T080307,2677 S. PRAIRIE VIEW RD LLC,3/18/19,RGD,3/18/19,MADISON
12,T058145,"2691 FIREBUSH LANE, LLC",11/14/12,DLQ,10/1/19,MADISON
12,T066990,2701 MILWAUKEE LLC,8/17/15,ADS,9/10/18,MADISON
12,T066707,"2701, LLC",7/14/15,ADS,9/9/19,MADISON
12,T070506,"2702 COOLIDGE, LLC",8/31/16,DLQ,7/1/20,MADISON
13,T081452,"2702 MADISON HOTEL PARTNERS, LLC",6/20/19,RGD,6/20/19,MADISON
12,T078426,"2725 MARSHALL COURT, LLC",10/4/18,ORG,10/4/18,MADISON
12,T076619,2732 CORNERSTONE WAY LLC,4/20/18,ORG,4/20/18,MADISON
12,T078004,2753 HOLTON ST. LLC,8/27/18,ORG,8/27/18,MADISON
12,T075213,"2757 COLUMBIA, LLC",1/2/18,ORG,1/2/18,MADISON
13,T080305,2761 PRAIRIE AVE LLC,3/18/19,RGD,3/18/19,MADISON
12,T056120,"27TH STREET DONUTS, LLC",3/22/12,DIS,4/20/18,MADISON
12,T082348,27TH STREET REALTY LLC,9/16/19,ORG,9/16/19,MADISON
12,T050208,"2801 EAST ENTERPRISE DRIVE VI, LLC",1/28/10,DIS,6/22/18,Madison
12,T034314,"2810 GROUP, LLC",1/3/03,ADS,3/16/19,MADISON
12,T077434,2818 TODD LLC,7/1/18,ORG,7/1/18,MADISON
12,T066545,2826 MYRTLE LLC,6/23/15,DLQ,4/1/20,MADISON
12,T080914,"2828 S. 16TH STREET, LLC",5/2/19,ORG,5/2/19,MADISON
12,T077460,"2850 & 48TH STREET, LLC",7/3/18,DLQ,7/1/20,MADISON
12,T046161,"2851 SKI LANE, LLC",7/2/08,IGS,7/13/18,MADISON
12,T056455,2860 N 46TH LLC,4/19/12,DIS,6/3/19,MADISON
12,T064517,2862 CIMARRON LLC,11/17/14,IGS,10/9/18,MADISON
12,T078110,2862 PLEASANT VIEW RD LLC,9/7/18,ORG,9/7/18,MADISON
12,T074493,"2865-2867 N 49TH ST, LLC",10/10/17,IGS,10/24/19,MADISON
12,T082993,2882 PLEASANT VIEW RD LLC,11/8/19,ORG,11/8/19,MADISON
12,T081682,"29 N HAN - MR E, LLC",7/17/19,ORG,7/17/19,MADISON
12,T071457,"290 DEPOT ST, LLC",12/12/16,IGS,12/11/18,MADISON
12,T076152,"2900 HUNTER HILL SH, LLC",3/20/18,ORG,3/20/18,MADISON
12,T073117,2901 STEVENS LLC,5/16/17,IGS,7/15/20,MADISON
12,T078165,2902 EAST WASHINGTON AVENUE LLC,9/12/18,IGS,7/1/20,MADISON
12,T060914,2905 MONROE LLC,10/1/13,IGS,12/3/18,MADISON
13,T080308,291 S. MAIN ST LLC,3/18/19,RGD,3/18/19,MADISON
12,T081759,"2913 MILWAUKEE ST, LLC",7/25/19,ORG,7/25/19,MADISON
12,T077973,2921 W. WALNUT ST. LLC,8/23/18,DLQ,7/1/20,MADISON
12,T082267,2922 MCKENNA LLC,9/9/19,ORG,9/9/19,MADISON
12,T026978,2947 LLC,3/14/97,IGS,2/4/18,MADISON
12,T079173,2950-2952 TRACEWAY DRIVE LLC,12/17/18,ORG,12/17/18,MADISON
12,T068727,"2CC SOLUTIONS, LLC",2/24/16,IGS,3/4/19,MADISON
12,N036669,"2CC TECHNOLOGIES, LLC",10/7/08,DLQ,10/1/19,MADISON
12,T070972,2M INVEST LLC,10/18/16,DLQ,10/1/19,MADISON
12,T044201,"2M RESOURCES, LLC",11/7/07,IGS,2/27/20,MADISON
12,T082454,"2MB HOLDINGS, LLC",9/24/19,ORG,9/24/19,MADISON
12,T079961,2ND CHANCE EXTERIOR LLC,2/21/19,ORG,2/21/19,MADISON
12,T067139,"2ND CHANCES REAL ESTATE, LLC",9/3/15,ADS,9/9/19,MADISON
6,T078281,"2ND MARKET CAPITAL ECONOMIC OPPORTUNITY FOUNDATION, INC.",9/21/18,INC,9/21/18,MADISON
12,T078619,2ND QUOTE WINDOWS LLC,10/25/18,ORG,10/25/18,MADISON
2,T080824,"2ND WIND EXERCISE EQUIPMENT, INC.",4/25/19,INC,4/25/19,MADISON
12,T051450,"2OFB, LLC",7/14/10,ADS,11/21/18,MADISON
12,T084858,"2R PAINTING AND REMODELING, LLC",4/15/20,ORG,4/15/20,MADISON
12,T083375,2TWENTY5 SOLUTIONS LLC,12/17/19,ORG,12/17/19,MADISON
13,T084299,"2W AMERICAS HOLDINGS, LLC",2/26/20,RGD,2/26/20,MADISON
13,T078837,3 BRIDGE SOLUTIONS LLC,11/14/18,RGD,11/14/18,MADISON
12,T061927,"3 CATS MEDIA, LLC",2/5/14,ADS,3/14/20,MADISON
12,T073105,3 CLAVES LLC,5/15/17,ADS,6/13/20,MADISON
12,T063545,"3 COUNT BEVERAGE CO., LLC",7/25/14,DLQ,7/1/19,MADISON
12,T050196,3 FISH ENTERTAINMENT LLC,1/27/10,ADS,3/16/19,Madison
12,T054203,"3 KNOCKS, LLC",7/7/11,DLQ,7/1/20,MADISON
12,T047453,"3 MORTGAGE PROS, LLC",1/13/09,IGS,4/23/19,MADISON
12,T075906,3 PINES DESIGNS LLC,2/19/18,DLQ,1/1/20,MADISON
13,T083892,3 STEP SPORTS LLC,1/27/20,RGD,1/27/20,MADISON
12,T078687,30 ACRE FARM LLC,10/31/18,ORG,10/31/18,MADISON
12,T076249,30 N. ALLEN LLC,4/12/18,ORG,4/12/18,MADISON
13,T085854,30 NORTH SPOONER STREET LLC,7/1/20,RGD,7/1/20,MADISON
12,T029155,"30 SOUTH MAIN, LLC",4/21/99,DLQ,4/1/20,MADISON
13,T076406,300 ADVANTAGE LLC (FICT NAME) 300 LLC (COMP NAME),4/3/18,RGD,4/3/18,MADISON
12,T040102,300 MAIN STREET LLC,12/12/05,IGS,10/14/18,MADISON
12,T055593,"300 SOUTH LIVINGSTON, LLC",1/17/12,IGS,4/10/18,MADISON
13,T081981,"3001 DEMING ASSOCIATES GP, LLC",8/14/19,RGD,8/14/19,MADISON
8,T081982,"3001 DEMING ASSOCIATES, LP",8/15/19,INC,8/15/19,MADISON
12,T074480,"3002 N 55TH ST, LLC",10/10/17,IGS,10/24/19,MADISON
13,T081268,301 BAY PARK SQUARE JV HOLDINGS LLC,6/4/19,RGD,6/4/19,MADISON
13,T080309,301 BAY PARK SQUARE OZ LLC,3/18/19,RGD,3/18/19,MADISON
12,T046368,"301 BLOUNT HISTORIC BUILDING, LLC",7/31/08,IGS,10/7/19,MADISON
12,T066434,301 HARBOUR TOWN DR NO.210 LLC,6/11/15,IGS,4/10/20,MADISON
1,T082950,301 MAIN ENTERPRISES INC.,11/5/19,INC,11/5/19,MADISON
12,T082952,301 MAIN STREET REAL ESTATE LLC,11/5/19,ORG,11/5/19,MADISON
12,T085025,"301 PALOMINO, LLC",4/30/20,ORG,4/30/20,MADISON
12,T072423,3010 N. 21ST ST. LLC,3/9/17,DLQ,1/1/20,MADISON
12,T054864,3012 MONROE ST LLC,10/7/11,ADS,12/10/18,MADISON
12,T050693,301-305 STATE ST LLC,3/29/10,IGS,1/19/18,MADISON
12,T056814,"302 MAIN, LLC",5/29/12,IGS,4/23/20,MADISON
12,T069790,303 MOUND BLANCHARDVILLE LLC,6/13/16,DIS,7/3/18,MADISON
12,T079390,305 NORTH MARQUETTE LLC,1/7/19,ORG,1/7/19,MADISON
12,T076915,306 KNIGHTSBRIDGE LLC,5/15/18,DLQ,4/1/20,MADISON
12,T056513,"306 W. MAIN, LLC",4/25/12,IGS,4/17/18,MADISON
12,T069505,309 DEL MAR LLC,5/11/16,ADS,6/13/20,MADISON
13,T080931,"30VENTURES FUND I GP, LLC",5/3/19,RGD,5/3/19,MADISON
13,T074278,"30VENTURES FUND I GP, LLC",9/18/17,RCA,10/11/18,MADISON
13,T080930,"30VENTURES MANAGEMENT, LLC",5/3/19,RGD,5/3/19,MADISON
13,T074277,"30VENTURES MANAGEMENT, LLC",9/18/17,RCA,10/11/18,MADISON
13,T082275,"30VENTURES SPV I, LLC",9/10/19,RGD,9/10/19,MADISON
12,T039656,"310 NORTH BUTLER, LLC",9/23/05,DLQ,7/1/20,MADISON
12,T083008,310 SOUTH MILLS STREET LLC,11/11/19,ORG,11/11/19,MADISON
12,T075218,310 WISCONSIN CLINTON HILL LLC,12/19/17,MGD,10/11/18,MADISON
12,T075196,310 WISCONSIN EQUITIES LLC,12/18/17,MGD,10/11/18,MADISON
12,T075197,310 WISCONSIN FARBER LLC,12/18/17,MGD,10/11/18,MADISON
12,T077910,310 WISCONSIN ROLLUP LLC,8/17/18,ORG,8/17/18,MADISON
12,T075304,310 WISCONSIN TC LLC,12/28/17,MGD,10/11/18,MADISON
12,T075217,310 WISCONSIN WEST 97 LLC,12/19/17,MGD,10/11/18,MADISON
12,T085449,"3101 PROPERTIES, LLC",6/2/20,ORG,6/2/20,MADISON
12,T083628,3101 SFH LLC,1/7/20,ORG,1/7/20,MADISON
12,T084359,3105 WORTHINGTON LLC,3/2/20,ORG,3/2/20,MADISON
13,T075822,"312 EAST WISCONSIN BUILDING, LLC",2/12/18,RGD,2/12/18,MADISON
12,T071048,"312/314 W. WILSON, LLC",10/26/16,IGS,10/18/19,MADISON
12,T083118,3124 N29TH STORM LLC,11/20/19,DIS,3/30/20,MADISON
12,T073412,313 MEMPHIS AVE LLC,6/17/17,DLQ,4/1/20,MADISON
12,T068330,313 S. HENRY ST. LLC,1/18/16,IGS,3/1/18,MADISON
12,T073463,"314 N HAMILTON, LLC",6/23/17,ADS,6/13/20,MADISON
12,T080090,"314 WEST MAIN STREET STOUGHTON, LLC",3/3/19,ORG,3/3/19,MADISON
12,T081075,"3140 ST PAUL AVE, LLC",5/17/19,ORG,5/17/19,MADISON
12,T060921,3144 JAMES STREET LLC,10/2/13,DIS,3/9/18,MADISON
12,T060704,"3150 MAPLE VALLEY DRIVE MADISON, WI LLC",9/3/13,IGS,9/4/19,MADISON
12,T077707,"31-50, LLC",7/31/18,DLQ,7/1/20,MADISON
12,D065921,"317 DEBS ROAD, LLC",2/14/20,ORG,2/14/20,MADISON
12,T036961,"317 E. JOHNSON, LLC",5/26/04,IGS,5/28/19,MADISON
12,T078009,319 STATE STREET LLC,8/28/18,IGS,7/6/20,MADISON
12,T067573,"3191 MCCOMB ROAD, LLC",10/26/15,DLQ,10/1/19,MADISON
12,T085267,320 HOLTZMAN LLC,5/19/20,ORG,5/19/20,MADISON
12,T069459,"3201 RIDGEWAY AVE, LLC",5/6/16,IGS,5/1/19,MADISON
12,T085441,"3220 COMMERCIAL AVENUE, LLC",6/2/20,ORG,6/2/20,MADISON
12,T036962,"323 E. JOHNSON, LLC",5/26/04,IGS,5/28/19,MADISON
12,J038676,"3275 E. LAYTON AVENUE, LLC",4/15/13,MGD,6/30/20,MADISON
12,T080327,"32ND STREET 2, LLC",3/20/19,ORG,3/20/19,MADISON
12,T080326,"32ND STREET, LLC",3/20/19,ORG,3/20/19,MADISON
12,T074139,33 1/3 LLC,9/5/17,IGS,6/19/20,MADISON
12,T070327,"3302 HWY 138, LLC",8/12/16,DLQ,7/1/19,MADISON
12,T051936,3305 POPKO LLC,9/23/10,IGS,7/15/19,MADISON
12,T085612,3315 ALPHA LLC,6/15/20,ORG,6/15/20,MADISON
12,T079811,3318 LATHAM DRIVE LLC,2/10/19,ORG,2/10/19,MADISON
12,T052488,"3329 WEBB AVENUE, LLC",12/6/10,DLQ,10/1/19,MADISON
12,T084656,"333 APPLETON CC PAYROLL, LLC",3/25/20,ORG,3/25/20,MADISON
12,T083647,"333 APPLETON PAYROLL, LLC",1/8/20,ORG,1/8/20,MADISON
12,T063604,"3357-59 EAST WASHINGTON AVENUE, LLC",8/4/14,DLQ,7/1/20,MADISON
12,T074431,"3365 N 38TH, LLC",10/4/17,DLQ,10/1/19,MADISON
13,T078701,"339 WILSON ST EQUIPMENT, LLC",11/1/18,RGD,11/1/18,MADISON
13,T074434,"339 WILSON ST EQUIPMENT, LLC",10/4/17,RCA,10/11/18,MADISON
13,T078700,"339 WILSON ST, LLC",11/1/18,RGD,11/1/18,MADISON
13,T074435,"339 WILSON ST, LLC",10/4/17,RCA,10/11/18,MADISON
12,T086059,3411 HEAVEN MEDIA LLC,7/15/20,ORG,7/15/20,MADISON
13,T078766,3420 MILWAUKEE LLC,11/8/18,RGD,11/8/18,MADISON
13,T043464,3420 MILWAUKEE LLC,7/27/07,RCA,10/11/18,Madison
12,T077812,345 W WASHINGTON NOVEL COWORKING LLC,8/9/18,ORG,8/9/18,MADISON
6,T042818,"345 WEST WASHINGTON AVE. CONDOMINIUM ASSOCIATION, INC.",3/29/07,ADS,7/28/18,MADISON
12,T047179,"345 WEST WASHINGTON INVESTMENT, LLC",12/2/08,IGS,10/17/18,MADISON
12,T073496,3461 NEWHALL LLC,6/27/17,DLQ,4/1/20,MADISON
12,T081359,"3515 TALLYHO, LLC",6/12/19,ORG,6/12/19,MADISON
12,T038243,3515 UNIVERSITY LLC,1/24/05,IGS,3/1/18,MADISON
12,T084819,3524 57TH AVE LLC,4/10/20,ORG,4/10/20,Madison
1,T065418,353 CARGO CORPORATION,2/28/15,DLQ,1/1/19,MADISON
13,T078106,3550 E VANTAGE DRIVE WISCONSIN BECKNELL INVESTORS LLC,9/6/18,RGD,9/6/18,MADISON
12,T083954,"3559 BISHOPS WAY, LLC",1/31/20,ORG,1/31/20,MADISON
12,F056395,"3559 N FREDERICK, LLC",4/4/17,DIS,10/15/18,MADISON
2,T083020,"358 VENTURES, INC.",2/12/20,INC,2/12/20,MADISON
12,T085865,35MPH LLC,7/2/20,ORG,7/2/20,MADISON
12,T065371,360 ATHLETICS LLC,2/24/15,IGS,1/28/19,MADISON
13,T057214,"360 MORTGAGE GROUP, LLC",7/18/12,RCA,10/1/19,MADISON
12,T063025,"360 PRESERVATION & CONTRACTING, LLC",5/23/14,ADS,6/10/19,MADISON
12,T037588,"3609 UNIVERSITY AVENUE, LLC",9/23/04,IGS,11/4/19,MADISON
12,T084567,360GREEN LLC,3/17/20,ORG,3/17/20,MADISON
12,T059672,"3612 N 48TH, LLC",4/30/13,ADS,6/11/18,MADISON
12,T070316,3616 LAKE MENDOTA LLC,8/10/16,ADS,9/9/19,MADISON
13,M109563,3618 MF LLC,2/5/20,RGD,2/5/20,MADISON
6,T066694,"365 MEDIA FOUNDATION, INC.",7/13/15,DLQ,7/1/19,MADISON
12,T082716,"365 SEASONAL SERVICES, LLC",10/17/19,ORG,10/17/19,MADISON
2,T078286,"365 SPORT, INC.",9/21/18,RCA,4/8/19,MADISON
14,T039189,366 EAST LAKESIDE LLP,6/28/05,ADS,6/13/20,MADISON
12,T081604,"3669 PROPERTY, LLC",7/8/19,ORG,7/8/19,MADISON
13,T076551,"37 ML APARTMENTS, LLC",4/16/18,RGD,4/16/18,MADISON
1,1T04492,3700 GREEN TREE CORPORATION,3/29/60,ADS,3/14/20,MADISON
12,T074482,"3709 N 52ND ST, LLC",10/10/17,IGS,10/24/19,MADISON
12,T085742,374 E MAIN ST LLC,6/23/20,ORG,6/23/20,MADISON
12,T058722,"3751 MAMMOTH TRAIL I, LLC",1/18/13,DIS,6/30/20,MADISON
12,T058723,"3751 MAMMOTH TRAIL II, LLC",1/18/13,DIS,7/2/20,MADISON
12,T080325,"37TH PLACE, LLC",3/20/19,ORG,3/20/19,MADISON
12,T056454,3825 W MARION LLC,4/19/12,DIS,6/3/19,MADISON
12,T081029,384SBR LLC,5/13/19,ORG,5/13/19,MADISON
12,T083127,38TEN PARMENTER LLC,11/21/19,ORG,11/21/19,MADISON
12,T082949,39 WRENCHES AUTO REPAIR LLC,11/5/19,ORG,11/5/19,MADISON
12,T082077,3917 HYNEK LLC,8/22/19,ORG,8/22/19,MADISON
12,T079339,3BROZI FARMS LLC,1/3/19,ORG,1/3/19,MADISON
12,T071811,"3CORD COFFEE, LLC",1/17/17,IGS,2/7/20,MADISON
12,T073290,"3D EXPLORATION, LLC",6/2/17,ADS,6/13/20,MADISON
1,T075783,"3D HEALTH, INC.",11/27/01,IGS,10/14/19,MADISON
13,T080355,"3D INDUSTRIAL RENTALS, LLC",3/21/19,RGD,3/21/19,MADISON
12,T080157,"3FS, L.L.C.",3/7/19,ORG,3/7/19,MADISON
12,T061292,"3G'S INVESTMENTS, LLC",11/14/13,ADS,2/18/19,MADISON
12,T080660,3K REAL ESTATE LLC,4/11/19,ORG,4/11/19,MADISON
13,T078578,"3LA PARTNERS, LLC",10/22/18,RGD,10/22/18,MADISON
12,T061319,"3LDIEHL, LLC",11/18/13,ADS,12/9/19,MADISON
12,T040561,"3MG INVESTMENTS, LLC",2/23/06,DLQ,1/1/20,MADISON
2,T079105,"3Q DIGITAL, INC.",12/11/18,INC,12/11/18,MADISON
12,T078321,3RD AVE LLC,9/25/18,ORG,9/25/18,MADISON
12,T064200,"3RD DIMENSION, LLC",10/12/14,ADS,12/10/18,MADISON
12,T068720,3SIXTY MISSION CRITICAL LLC,2/24/16,IGS,1/30/18,MADISON
12,T086168,3T LLC,7/21/20,ORG,7/21/20,MADISON
12,T079691,3WARD ENTERPRISES LLC,1/31/19,ORG,1/31/19,MADISON
12,F059012,4 ELEMENTS LIVING LLC,4/15/18,DLQ,4/1/20,MADISON
12,F054633,4 HERMANOS LLC,4/25/16,IGS,5/11/20,MADISON
6,H025353,4 LAKES - CAPITAL CITY CHAPTER INC.,6/12/91,ADS,6/13/20,MADISON
12,F053296,"4 LAKES HOME RESTORATION, LLC",7/21/15,DLQ,7/1/20,MADISON
1,F027049,"4 LAKES PLUMBING, INC.",7/28/95,IGS,7/15/19,MADISON
12,F037943,4 PAWS SWIM & FITNESS CENTER LLC,9/7/05,ADS,1/27/18,MADISON
12,F062238,4 STAR VIDEO RENTAL LLC,10/9/19,ORG,10/9/19,MADISON
12,F054070,4 THE PAWS LLC,1/12/16,ADS,3/16/19,MADISON
12,F032007,4 WOOD LIMITED LIABILITY COMPANY,3/30/01,DLQ,1/1/20,MADISON
12,F053513,4/4 CREATIVE LLC,9/16/15,ADS,11/18/19,MADISON
12,F061524,40 LEILLA RICH DRIVE LLC,6/1/19,ORG,6/1/19,MADISON
12,F062052,"400 EAST WASH, LLC",9/9/19,ORG,9/9/19,MADISON
12,F054292,4000 PACKERS AVENUE LLC,2/25/16,IGS,1/24/19,MADISON
12,F031242,"4002 DENTAL BUILDING, LLC",7/12/00,DIS,5/1/20,MADISON
12,F063074,"401 DEBS ROAD, LLC",2/24/20,ORG,2/24/20,MADISON
12,F034551,"401 PLEASANT, LLC",6/3/03,IGS,5/14/18,MADISON
12,F059237,"404 FEMRITE, LLC",5/22/18,ORG,5/22/18,MADISON
12,F051456,4047 N 84TH LLC,7/29/14,DLQ,7/1/20,MADISON
13,F061035,405 WEST 8TH STREET LLC,3/18/19,RGD,3/18/19,MADISON
12,F051398,"408 CARROLL, LLC",7/15/14,DLQ,7/1/19,MADISON
12,F061579,408 N PINCKNEY LLC,6/11/19,ORG,6/11/19,MADISON
12,F063521,"408 W DOTY, LLC",4/29/20,ORG,4/29/20,MADISON
12,F044115,409 ELEANOR LLC,11/6/09,DIS,7/31/19,MADISON
13,F061187,"41 NORTH CONTRACTORS, LLC",4/11/19,RGD,4/11/19,MADISON
12,F060427,"4100 N. 27TH, LLC",12/19/18,ORG,12/19/18,MADISON
12,F063530,"412 W DOTY, LLC",4/30/20,ORG,4/30/20,MADISON
12,F063772,"414 E WASH, LLC",6/1/20,ORG,6/1/20,MADISON
12,F063529,"414 N PINCKNEY, LLC",4/30/20,ORG,4/30/20,MADISON
12,F060966,415 WEST DOTY LLC,3/10/19,ORG,3/10/19,MADISON
12,F046491,"416 CHAMBERLAIN, LLC",7/7/11,DLQ,7/1/20,MADISON
12,F054324,418 DIVISION LLC,3/1/16,IGS,1/19/18,MADISON
12,F059297,4180/82 S 99TH ST LLC,6/13/18,DLQ,4/1/20,MADISON
12,F050477,419 N. PINCKNEY LLC,1/7/14,IGS,3/1/18,MADISON
12,F059591,419 NORTH PINCKNEY ST LLC,7/23/18,DLQ,7/1/20,MADISON
12,F060665,419 W DOTY LLC,1/26/19,ORG,1/26/19,MADISON
12,F059276,"42 INVESTORS, LLC",5/31/18,ORG,5/31/18,MADISON
12,F059764,"420 GRANT, LLC",8/23/18,DLQ,7/1/20,MADISON
13,F058489,4201 LIEN ROAD LLC,1/22/18,RGD,1/22/18,MADISON
12,F049928,"422 PINE STREET BARABOO, WI LLC",9/3/13,IGS,9/4/19,MADISON
12,F050709,"426 S. 8TH STREET, LLC",2/19/14,DIS,12/31/18,MADISON
12,F057515,4262 COUNTY Z DODGEVILLE LLC,11/1/17,DIS,11/5/19,MADISON
12,F061261,"4264 N. 27TH, LLC",4/22/19,ORG,4/22/19,MADISON
12,F059831,"4275 N. 27TH, LLC",9/5/18,ORG,9/5/18,MADISON
13,F061138,"4296 S 76TH STREET, LLC",4/3/19,RGD,4/3/19,MADISON
12,F061582,43 SOUTH LLC,6/12/19,ORG,6/12/19,MADISON
12,F041365,430 W DAYTON LLC,11/2/07,IGS,10/6/19,MADISON
12,F055608,"4300 N. 27TH STREET, LLC",11/3/16,IGS,11/16/18,MADISON
12,F041493,"4309 NEPTUNE COURT, LLC",12/7/07,IGS,10/28/18,MADISON
12,F043783,4321 PROPERTIES LLC,7/31/09,DIS,2/3/18,MADISON
12,F062480,4330 CRAWFORD LLC,11/19/19,ORG,11/19/19,MADISON
13,F057232,"435 MILSAP RD., L.L.C.",9/11/17,RCA,10/1/19,MADISON
12,F047696,4359 N 48TH LLC,4/19/12,DIS,6/3/19,MADISON
12,F053172,438 FRANCES LLC,6/25/15,IGS,4/11/19,MADISON
13,F060288,"4405 LAYTON AVE., LLC",11/26/18,RGD,11/26/18,MADISON
14,F030103,"4410 REGENT PARTNERSHIP, LLP",5/25/99,IGS,12/17/19,MADISON
